-0.466624,-1.66286,-0.879124,-1.25015,-0.967578,-0.887463,-0.910921,-0.540312,-0.74298,-0.161544,-0.391359,0.317991,0.177393,0.833177,0.798725,1.15376,1.41896,1.21188,1.9635,0.985526,20.659,17.6841,32.6129,0.542242,46.4154,1
-0.956207,-1.75564,-1.02825,-1.32641,-0.982104,-0.915578,-0.845322,-0.467324,-0.558936,0.100182,-0.0957048,0.70988,0.410352,1.08928,0.915518,1.15805,1.35903,0.890176,1.78162,0.517386,22.8162,14.6265,30.6642,0.47699,52.6883,1
-1.18597,-1.83965,-1.1451,-1.33497,-1.02394,-0.784319,-0.770277,-0.0871796,-0.35997,0.66179,0.0882691,1.12785,0.53572,1.21234,0.928561,0.883272,1.30287,0.425325,1.62984,-0.264464,24.4114,18.2045,29.0799,0.626016,56.8154,1
-1.37853,-1.55906,-1.26298,-0.944944,-1.02105,-0.167457,-0.629738,0.667833,-0.202246,1.18761,0.224494,1.28184,0.599152,0.914841,0.956136,0.404115,1.26797,-0.365175,1.44679,-1.4196,25.17,25.1469,28.3494,0.887032,58.692,1
-1.59419,-0.730287,-1.34471,-0.0645006,-0.941156,0.650786,-0.500298,1.09589,-0.0602165,1.17658,0.326155,0.862306,0.6943,0.424955,1.01588,-0.233812,1.20029,-1.13675,1.20394,-2.04516,24.9124,30.6775,28.093,1.092,57.4026,1
-1.81714,0.112739,-1.3604,0.658958,-0.861442,0.998854,-0.36336,1.06047,0.0739336,0.820483,0.490598,0.486506,0.854566,-0.016554,1.06328,-0.706073,1.0674,-1.39977,0.852562,-2.01562,23.6538,32.6129,26.8208,1.21595,53.313,1
-1.98654,0.73816,-1.36241,1.01116,-0.739383,1.06065,-0.19239,0.867896,0.3288,0.599647,0.784073,0.195592,1.04514,-0.358226,1.0503,-0.915397,0.781566,-1.41005,0.29085,-1.78944,21.9775,30.6642,25.7629,1.19025,47.8821,1
-1.99519,1.1369,-1.18238,1.18053,-0.468778,1.0106,0.211164,0.774109,0.805111,0.417892,1.1457,-0.0703572,1.15243,-0.561561,0.80184,-0.997648,0.161655,-1.33212,-0.631554,-1.55835,20.8083,29.0799,26.3863,1.10208,43.2119,1
-1.39477,1.41554,-0.59357,1.25045,0.169838,1.02072,0.836696,0.674667,1.21909,0.200355,1.22665,-0.276827,0.833023,-0.700465,0.114252,-1.02539,-0.776328,-1.24516,-1.63488,-1.31389,20.4112,28.3494,28.9102,0.980605,41.3812,1
-0.380331,1.60435,0.242606,1.36306,0.786758,0.999611,1.09879,0.501452,1.10496,0.000279039,0.783762,-0.444658,0.197248,-0.785921,-0.529461,-1.01674,-1.23004,-1.08892,-2.0743,-1.13251,21.2718,28.093,30.1386,0.932128,44.0781,1
0.375922,1.83444,0.773986,1.42713,1.00225,0.868854,1.00676,0.307195,0.771794,-0.191441,0.342742,-0.573891,-0.188868,-0.832564,-0.701361,-0.913456,-1.31896,-0.962307,-2.06426,-0.963967,23.7208,26.8208,31.9787,0.838707,51.5543,1
0.841128,2.08234,1.01577,1.39601,1.01922,0.705518,0.839451,0.0925091,0.511192,-0.377664,0.10447,-0.695671,-0.287628,-0.795117,-0.76014,-0.855173,-1.33035,-0.857213,-1.9531,-0.695536,27.2294,25.7629,35.3111,0.729596,62.2595,1
1.13274,2.27221,1.13566,1.31379,0.983628,0.462918,0.706012,-0.189698,0.362037,-0.631101,0.0304317,-0.769136,-0.369183,-0.852496,-0.851425,-0.855328,-1.3781,-0.630914,-1.7518,-0.120252,30.2401,26.3863,41.0198,0.643258,71.7861,1
1.3477,2.20815,1.20526,0.957631,0.945165,-0.00150936,0.622896,-0.650233,0.312215,-0.853101,-0.0621828,-0.975614,-0.513995,-0.979775,-1.00744,-0.649958,-1.35756,0.100555,-1.49207,0.843853,31.5121,28.9102,41.0812,0.703732,76.1502,1
1.52221,1.18133,1.25583,0.073711,0.92579,-0.675437,0.607614,-0.909711,0.224185,-1.05119,-0.238527,-1.05599,-0.743871,-0.67512,-1.10244,0.191575,-1.2402,1.04994,-1.21059,1.8709,30.6592,30.1386,33.0693,0.911378,73.2926,1
1.6775,-0.0733046,1.31212,-0.656462,0.959879,-0.838827,0.535394,-0.948958,0.0231393,-0.952699,-0.536312,-0.656216,-0.933274,0.0184439,-1.08578,0.686618,-1.05301,1.32567,-0.899665,2.09573,28.0686,31.9787,21.8697,1.46224,64.795,1
1.83796,-0.725206,1.4198,-0.866105,0.915881,-0.951194,0.307769,-0.954084,-0.356372,-0.725015,-0.827615,-0.203759,-1.00866,0.312488,-0.969754,0.806237,-0.787717,1.4012,-0.531288,1.90544,24.4734,35.3111,16.6739,2.11775,52.9033,1
2.0596,-0.992219,1.42209,-1.06438,0.652756,-1.06683,-0.187457,-0.872572,-0.783634,-0.430532,-1.01268,0.00725778,-0.963455,0.42597,-0.733158,0.930512,-0.408747,1.35812,-0.0453152,1.70467,20.6695,41.0198,17.9307,2.28768,39.7888,1
2.10617,-1.23498,1.08437,-1.23719,-0.0315744,-1.06181,-0.823397,-0.662734,-1.1276,-0.267491,-1.06223,0.110527,-0.756356,0.566034,-0.325483,0.952088,0.157214,1.26495,0.77889,1.57061,17.4848,41.0812,21.161,1.94137,28.962,1
1.30078,-1.47996,0.0337196,-1.31179,-0.86533,-0.92912,-1.21073,-0.550124,-1.13651,-0.187644,-0.789211,0.249139,-0.29999,0.619324,0.248073,0.919326,0.953937,1.21242,1.76526,1.45844,16.5522,33.0693,23.8162,1.38852,29.3891,1
-0.0791955,-1.66955,-0.81507,-1.27498,-1.09778,-0.884198,-1.03703,-0.510447,-0.752766,-0.0600833,-0.352338,0.321612,0.0962536,0.630942,0.674004,0.933147,1.33807,1.18682,2.02585,1.32674,18.386,21.8697,26.7521,0.817494,39.8519,1
-0.851037,-1.74732,-1.07135,-1.31486,-1.02401,-0.90125,-0.802484,-0.402851,-0.49043,0.0195548,-0.140844,0.361877,0.309397,0.696314,0.826904,0.977042,1.36289,1.13188,1.88097,1.17962,21.3624,16.6739,29.5705,0.563869,50.3339,1
-1.18862,-1.85716,-1.14808,-1.37971,-0.958391,-0.804383,-0.691178,-0.316778,-0.391826,0.0783818,-0.00628344,0.46444,0.436859,0.788499,0.895825,0.96724,1.33946,1.02234,1.71224,1.03714,23.7036,17.9307,30.2401,0.592945,57.0455,1
-1.35479,-2.03965,-1.18059,-1.32943,-0.935213,-0.727506,-0.66032,-0.239697,-0.30628,0.236876,0.100655,0.636913,0.522119,0.857562,0.929504,0.92558,1.27183,0.943845,1.61308,0.735513,25.0417,21.161,28.2977,0.747797,60.4463,1
-1.4508,-2.11963,-1.21497,-1.29882,-0.950784,-0.63363,-0.610529,0.0162403,-0.21944,0.561743,0.185614,0.862626,0.577136,0.955378,0.906132,0.980285,1.2341,0.696197,1.54354,-0.0203899,25.5433,23.8162,26.3799,0.902813,61.6726,1
-1.54298,-1.6886,-1.27703,-0.882258,-0.934503,-0.0944917,-0.540804,0.566762,-0.133047,0.93149,0.261088,1.04392,0.59228,1.07411,0.922434,0.729745,1.23394,-0.138894,1.41862,-1.54179,25.2158,26.7521,25.1368,1.06426,60.7868,1
-1.68053,-0.579502,-1.31481,0.034838,-0.894455,0.550517,-0.459091,0.83495,-0.0382695,0.922631,0.315346,0.946176,0.667855,0.67762,1.00046,0.000210531,1.19763,-1.09384,1.20586,-2.2936,23.9037,29.5705,24.3901,1.2124,56.9391,1
-1.82433,0.223128,-1.34335,0.58175,-0.845205,0.779555,-0.363698,0.840531,0.0409123,0.856905,0.444255,0.670141,0.824821,0.199047,1.05043,-0.561795,1.05985,-1.39615,0.956313,-2.19311,21.7843,30.2401,22.5445,1.34135,50.2694,1
-1.97386,0.679002,-1.36073,0.829851,-0.768076,0.876352,-0.270072,0.888839,0.226373,0.746411,0.694783,0.387148,0.97247,-0.193079,0.98406,-0.829369,0.856626,-1.43714,0.638421,-1.94801,19.4239,28.2977,20.5223,1.37888,42.6465,1
-2.11459,0.954864,-1.32907,0.99422,-0.668994,1.00479,-0.0109854,0.884246,0.609866,0.580191,0.977924,0.0891262,0.993286,-0.449386,0.82438,-0.963762,0.535161,-1.39613,0.183029,-1.69816,17.3408,26.3799,19.3701,1.36189,36.6828,1
-2.11696,1.17771,-1.19977,1.18748,-0.285457,1.07605,0.577226,0.794977,1.08865,0.341036,1.11,-0.156766,0.875298,-0.632256,0.473423,-1.03194,-0.0158702,-1.31113,-0.506533,-1.44515,15.824,25.1368,18.5838,1.35262,33.1538,1
-1.60483,1.44885,-0.478623,1.33748,0.583983,1.05657,1.21393,0.602888,1.24022,0.105369,0.951131,-0.369851,0.456123,-0.769306,-0.146561,-1.04834,-0.750933,-1.18228,-1.46444,-1.18137,14.9372,24.3901,16.7775,1.45374,31.6006,1
-0.349903,1.72785,0.579382,1.42396,1.13029,0.933159,1.15328,0.394937,0.900465,-0.119162,0.467564,-0.551297,-0.0595034,-0.853161,-0.588047,-0.99806,-1.21203,-0.997076,-2.0215,-0.961151,14.6531,22.5445,15.6419,1.44129,31.7394,1
0.627616,1.99886,1.04028,1.41612,1.0575,0.777066,0.868126,0.166657,0.543858,-0.346432,0.149053,-0.704847,-0.246857,-0.87689,-0.714258,-0.875722,-1.3206,-0.833067,-2.00472,-0.721742,15.0605,20.5223,16.6981,1.22902,33.6384,1
1.09425,2.22204,1.108,1.37473,0.956871,0.565404,0.698101,-0.114891,0.383041,-0.590106,0.0670998,-0.818214,-0.305893,-0.816665,-0.789759,-0.76011,-1.3357,-0.612506,-1.87601,-0.44968,15.9054,19.3701,19.6545,0.985525,36.6138,1
1.26102,2.41704,1.13032,1.21249,0.906532,0.199995,0.63406,-0.507278,0.360826,-0.846777,0.0382524,-0.844472,-0.380207,-0.760299,-0.85235,-0.540616,-1.31962,-0.298279,-1.77883,-0.0318052,16.9215,18.5838,22.0897,0.841291,39.7762,1
1.33987,2.36676,1.13737,0.698901,0.890814,-0.466171,0.643571,-1.02542,0.351683,-1.02162,-0.0269704,-0.882967,-0.4542,-0.521089,-0.877025,-0.121893,-1.29255,0.317062,-1.71256,0.656434,18.087,16.7775,22.8585,0.733974,43.0934,1
1.37373,1.18298,1.14658,-0.453715,0.918794,-1.23935,0.649877,-1.23401,0.301024,-1.03923,-0.092583,-0.530863,-0.482131,0.0299272,-0.864954,0.646573,-1.25191,1.12332,-1.69843,1.51437,19.4646,15.6419,22.7211,0.688432,46.8443,1
1.40872,-0.477009,1.19342,-1.18649,0.939246,-1.18167,0.609517,-1.00577,0.237487,-0.546679,-0.130706,-0.0402492,-0.492543,0.516621,-0.858285,0.947157,-1.28032,1.30029,-1.62653,1.67379,20.6063,16.6981,23.7639,0.702668,50.1358,1
1.50474,-1.24535,1.25111,-1.24118,0.922098,-1.08909,0.550875,-0.69213,0.18348,-0.254239,-0.177572,0.227266,-0.54252,0.599534,-0.963645,0.904877,-1.3091,1.22782,-1.41947,1.56248,20.6999,19.6545,23.3777,0.840739,50.841,1
1.64026,-1.47125,1.28978,-1.32799,0.894333,-0.954082,0.502966,-0.541618,0.118356,-0.0880722,-0.270406,0.26258,-0.719009,0.550193,-1.087,0.854386,-1.20457,1.16962,-1.1647,1.54624,19.4832,22.0897,18.2756,1.20869,47.2901,1
1.77606,-1.60352,1.32622,-1.24842,0.88102,-0.856706,0.443505,-0.425972,0.00126787,-0.0929568,-0.509042,0.18019,-0.927657,0.469083,-1.0614,0.768458,-1.01604,1.12614,-0.913935,1.68371,17.2166,22.8585,10.9704,2.08366,40.0893,1
1.919,-1.52078,1.37759,-1.16087,0.845535,-0.765109,0.307736,-0.459135,-0.312846,-0.208168,-0.821919,0.0572664,-0.984558,0.332331,-0.929405,0.660967,-0.805232,1.17327,-0.595899,1.89022,14.338,22.7211,6.30456,3.60391,31.1398,1
2.08044,-1.36505,1.38871,-1.02561,0.689522,-0.763178,-0.117298,-0.547924,-0.779143,-0.320261,-0.99059,-0.0843385,-0.918886,0.197532,-0.75745,0.63693,-0.485295,1.25186,-0.110016,2.02004,11.4383,23.7639,7.67677,3.09556,21.8387,1
2.10477,-1.20907,1.1621,-0.988964,0.0743193,-0.808425,-0.818002,-0.617479,-1.10308,-0.419605,-1.00641,-0.183194,-0.788754,0.185341,-0.421827,0.701099,0.0841366,1.34539,0.712743,1.99491,9.28375,23.3777,11.3787,2.05452,13.7672,1
1.41495,-1.16319,0.163605,-1.01,-0.862891,-0.847967,-1.19084,-0.680058,-1.07963,-0.479448,-0.829245,-0.166724,-0.407144,0.27093,0.174899,0.817648,0.898026,1.36881,1.71826,1.89,8.93341,18.2756,14.7908,1.23561,14.2475,1
0.0247077,-1.19483,-0.803673,-1.05284,-1.06832,-0.905702,-0.978578,-0.729907,-0.77652,-0.455865,-0.435886,-0.0723467,0.0338216,0.406746,0.617384,0.889733,1.27931,1.34645,2.10776,1.76856,10.7253,10.9704,17.3491,0.63233,22.7342,1
-0.814144,-1.26701,-1.00832,-1.13218,-0.942474,-0.971087,-0.794222,-0.71997,-0.544296,-0.368535,-0.199668,0.0704789,0.228496,0.513062,0.714159,0.931574,1.32199,1.31837,2.03848,1.62529,13.6285,6.30456,19.8669,0.31734,31.5772,1
-1.09297,-1.38913,-1.04017,-1.23386,-0.921312,-0.991813,-0.720931,-0.653073,-0.44462,-0.229916,-0.101333,0.19668,0.288053,0.600075,0.775394,0.9729,1.34984,1.26873,1.90805,1.45941,16.279,7.67677,22.6048,0.339608,38.7146,1
-1.19993,-1.5651,-1.09749,-1.31606,-0.924804,-0.967523,-0.686682,-0.532133,-0.390841,-0.0932036,-0.0552717,0.321853,0.364713,0.705456,0.859768,1.00984,1.34082,1.20603,1.78971,1.23084,18.3092,11.3787,24.4521,0.465346,44.0954,1
-1.29917,-1.76994,-1.14309,-1.37774,-0.92787,-0.887808,-0.660478,-0.393889,-0.357178,0.0731667,0.0224189,0.504828,0.469867,0.847345,0.904663,1.06811,1.31038,1.09603,1.68046,0.8399,19.7054,14.7908,24.4326,0.605372,47.5729,1
-1.3929,-1.95864,-1.18907,-1.35209,-0.935837,-0.740615,-0.648597,-0.162395,-0.289098,0.372007,0.134659,0.796048,0.546434,1.06936,0.93067,1.10393,1.28116,0.786832,1.56258,0.0855728,20.3567,17.3491,22.8997,0.757612,48.9846,1
-1.49963,-1.78485,-1.24606,-1.03964,-0.958443,-0.334963,-0.598472,0.316314,-0.174158,0.833094,0.238158,1.16618,0.6229,1.20831,0.973846,0.821862,1.25564,-0.0327644,1.38622,-1.15353,20.1204,19.8669,21.2706,0.934005,48.1719,1
-1.63273,-0.88984,-1.32663,-0.252928,-0.943523,0.335717,-0.491938,0.802799,-0.0531219,1.10385,0.356347,1.14193,0.72985,0.792647,1.02976,0.0202089,1.16872,-0.992776,1.16327,-2.06161,19.0636,22.6048,19.057,1.18617,44.9057,1
-1.81432,-0.0127193,-1.37898,0.412414,-0.865825,0.749751,-0.367178,0.967178,0.0981211,0.994679,0.52255,0.74242,0.86335,0.184547,1.02126,-0.547055,1.01506,-1.31899,0.905967,-2.17222,17.495,24.4521,16.927,1.44457,39.5673,1
-2.01043,0.528222,-1.38041,0.776943,-0.768209,0.937252,-0.196951,0.95753,0.32413,0.771537,0.742539,0.360214,0.936409,-0.1792,0.928801,-0.748352,0.79486,-1.37745,0.629255,-2.0267,15.8641,24.4326,16.0884,1.51865,34.2496,1
-2.18114,0.873458,-1.35925,1.00152,-0.592323,1.01772,0.107237,0.869139,0.668957,0.540561,0.929232,0.109661,0.919018,-0.344997,0.7392,-0.847537,0.516873,-1.36618,0.25219,-1.85334,14.7171,22.8997,16.8007,1.36302,31.3969,1
-2.25246,1.12986,-1.14904,1.14368,-0.142549,1.01692,0.665627,0.73658,1.0401,0.368943,1.0254,-0.0189638,0.766689,-0.447723,0.446815,-0.890222,0.0660017,-1.30586,-0.466582,-1.73322,14.5172,21.2706,17.7617,1.19756,31.8646,1
-1.66783,1.35145,-0.348288,1.23325,0.711254,0.97184,1.2022,0.62903,1.18293,0.267319,0.843749,-0.132486,0.424385,-0.545103,-0.0748719,-0.932668,-0.773105,-1.33117,-1.50042,-1.51146,14.6842,19.057,18.5725,1.02609,33.5801,1
-0.284006,1.54707,0.700407,1.28106,1.15654,0.932204,1.13864,0.564119,0.823507,0.157268,0.433879,-0.26262,-0.0299765,-0.657015,-0.678699,-1.06254,-1.35444,-1.246,-1.90585,-1.25353,14.6118,16.927,17.0404,0.993346,34.4968,1
0.730766,1.70856,1.08485,1.32543,1.07095,0.921173,0.826326,0.474342,0.523868,0.0131922,0.163789,-0.419959,-0.339798,-0.865336,-0.864358,-1.06683,-1.2924,-1.0751,-1.90399,-1.01548,14.2603,16.0884,14.2234,1.13112,33.6075,1
1.1251,1.87237,1.1143,1.39148,0.924235,0.859939,0.689238,0.311368,0.409471,-0.203896,0.018205,-0.733703,-0.389357,-0.97339,-0.721927,-0.983229,-1.19711,-0.912309,-1.97215,-0.628623,13.9184,16.8007,12.1451,1.38332,31.7068,1
1.22646,2.04091,1.07197,1.36071,0.880972,0.658726,0.653582,-0.000643326,0.335568,-0.678621,0.00430961,-0.985342,-0.265998,-0.997932,-0.652219,-0.907178,-1.28216,-0.544153,-1.97249,0.0535228,14.0382,17.7617,15.4137,1.15233,30.8541,1
1.2545,1.87317,1.08817,0.988401,0.890149,0.15735,0.613213,-0.697156,0.324743,-1.08374,0.0893519,-1.09961,-0.24698,-0.985223,-0.795549,-0.527676,-1.39671,0.225619,-1.82088,1.14886,14.6647,18.5725,21.588,0.860316,32.2056,1
1.31103,0.91996,1.12921,0.126715,0.874928,-0.688919,0.610054,-1.05792,0.393917,-1.07306,0.0850949,-0.963881,-0.418603,-0.527148,-0.970589,0.191878,-1.36007,1.07312,-1.65498,1.99925,15.8572,17.0404,25.2278,0.67546,35.5705,1
1.39337,-0.0599594,1.14881,-0.67429,0.894054,-0.952215,0.686176,-0.963624,0.389154,-0.881389,-0.0952966,-0.552445,-0.626191,-0.0108783,-1.00079,0.652867,-1.28443,1.35042,-1.50486,2.09151,17.3914,14.2234,24.9365,0.570385,39.8686,1
1.46384,-0.733636,1.20721,-0.944302,0.997794,-0.952949,0.698581,-0.890616,0.210555,-0.641279,-0.324256,-0.230775,-0.701617,0.272339,-0.98735,0.801083,-1.20941,1.36282,-1.35534,1.95732,18.917,12.1451,23.0267,0.527436,44.4173,1
1.57285,-1.04722,1.35262,-1.05437,1.03794,-1.00285,0.524698,-0.796767,-0.037752,-0.45748,-0.434614,-0.0416481,-0.735113,0.395366,-0.968651,0.859651,-1.12212,1.35101,-1.18986,1.7943,20.0177,15.4137,22.197,0.694405,47.8861,1
1.80424,-1.22204,1.45494,-1.17647,0.885213,-0.994177,0.260872,-0.694053,-0.17966,-0.326219,-0.513225,0.0603529,-0.772461,0.471047,-0.942819,0.905691,-1.01801,1.29782,-0.97908,1.67806,20.4776,21.588,21.0497,1.02557,49.158,1
2.09182,-1.39335,1.39919,-1.22448,0.640166,-0.946448,0.1046,-0.605697,-0.300925,-0.247587,-0.616085,0.132868,-0.823193,0.535511,-0.914609,0.898767,-0.867277,1.25101,-0.71369,1.5994,20.2423,25.2278,19.8039,1.27388,48.1557,1
2.29529,-1.51682,1.2396,-1.24451,0.494716,-0.910756,-0.0693032,-0.560004,-0.50764,-0.187364,-0.795694,0.207007,-0.922838,0.5628,-0.857007,0.907806,-0.643393,1.24904,-0.23373,1.4928,19.2284,24.9365,18.7452,1.33029,45.5454,1
2.12791,-1.60968,1.01975,-1.26537,0.180661,-0.903533,-0.471448,-0.519113,-0.899983,-0.112275,-1.08914,0.254766,-0.991199,0.610679,-0.673407,0.962699,-0.0639548,1.21417,0.860812,1.36766,17.8851,23.0267,17.6758,1.30273,42.2272,1
1.10045,-1.6978,0.216308,-1.30664,-0.470821,-0.891073,-0.92237,-0.451271,-1.12168,-0.0544911,-1.01848,0.33026,-0.683625,0.710801,-0.0414444,0.982647,0.932984,1.14857,2.00868,1.22899,16.5792,22.197,16.9113,1.31255,38.5257,1
0.00938286,-1.81754,-0.499749,-1.34431,-0.834327,-0.843484,-0.982006,-0.391646,-0.905542,0.0464932,-0.657427,0.479839,-0.1816,0.789406,0.540408,0.978353,1.33745,1.06994,2.17341,1.03296,15.3654,21.0497,15.9739,1.31775,34.9039,1
-0.590352,-1.96752,-0.831154,-1.35558,-0.937443,-0.803499,-0.88241,-0.268156,-0.703836,0.26133,-0.361373,0.639575,0.158271,0.870441,0.731918,0.982344,1.33358,0.937159,2.0828,0.703903,14.5225,19.8039,16.1064,1.22957,32.2305,1
-0.912028,-2.08972,-0.994473,-1.35846,-0.951785,-0.649376,-0.813271,0.0519547,-0.547631,0.55296,-0.144557,0.858754,0.300406,1.00697,0.767098,0.947124,1.34825,0.638165,1.94799,0.0416283,14.4375,18.7452,17.9852,1.04225,31.382,1
-1.12027,-1.99323,-1.08442,-1.05706,-0.968089,-0.131131,-0.744992,0.530318,-0.406469,0.934042,-0.0327666,1.12973,0.359185,1.05071,0.847265,0.642811,1.35096,-0.144765,1.7996,-0.961427,15.2618,17.6758,21.3158,0.829234,33.5044,1
-1.26936,-1.10757,-1.16499,-0.151841,-0.96484,0.530896,-0.661136,0.947614,-0.32587,1.1496,0.0257685,1.06804,0.463648,0.647009,0.915537,-0.165914,1.31803,-1.00886,1.66321,-1.90897,16.6272,16.9113,24.0499,0.703178,37.7303,1
-1.41178,0.0310161,-1.22129,0.545227,-0.932238,0.859082,-0.613149,1.01121,-0.278477,0.949781,0.138274,0.632678,0.568359,0.0204175,0.951432,-0.614455,1.27996,-1.29238,1.51891,-2.14257,18.2077,15.9739,24.5896,0.64962,42.2852,1
-1.54381,0.630473,-1.25163,0.863137,-0.929091,0.97591,-0.590799,0.930373,-0.169538,0.695301,0.2652,0.241425,0.652417,-0.229213,0.984498,-0.73177,1.22603,-1.36202,1.35672,-2.01362,19.5874,16.1064,24.0587,0.669462,46.1032,1
-1.66353,0.96037,-1.31488,1.05193,-0.949199,1.01496,-0.493835,0.824113,-0.0239015,0.455635,0.394664,0.0735479,0.75363,-0.334452,1.01472,-0.846121,1.15599,-1.37512,1.12634,-1.82486,20.3244,17.9852,23.5574,0.763466,48.466,1
-1.82399,1.20562,-1.40175,1.17298,-0.875949,1.00449,-0.333325,0.679176,0.149985,0.341847,0.564476,-0.0183591,0.865952,-0.47009,1.02907,-0.937119,0.994844,-1.33418,0.830688,-1.64436,20.3325,21.3158,22.0622,0.966167,48.5595,1
-2.04731,1.40012,-1.39108,1.24133,-0.713849,0.93474,-0.110646,0.616825,0.406668,0.277349,0.78293,-0.148385,0.986514,-0.588536,0.943795,-0.962745,0.738917,-1.25508,0.404063,-1.51563,19.6486,24.0499,19.2811,1.24733,46.0679,1
-2.16194,1.55366,-1.24146,1.24663,-0.421594,0.928265,0.281531,0.588305,0.792941,0.161965,1.06965,-0.278812,1.01159,-0.653553,0.733119,-0.946302,0.27799,-1.20722,-0.341825,-1.39294,18.3566,24.5896,17.1717,1.43198,42.1222,1
-1.72313,1.64367,-0.682148,1.3067,0.210607,0.946889,0.859942,0.495648,1.21128,0.029127,1.13756,-0.367502,0.783987,-0.677348,0.206111,-0.953508,-0.580866,-1.15007,-1.42334,-1.2736,16.89,24.0587,16.5038,1.45777,38.3411,1
-0.579023,1.77392,0.238244,1.37586,0.832675,0.876647,1.1543,0.360532,1.08682,-0.0782604,0.763142,-0.421046,0.234129,-0.726563,-0.486305,-0.944026,-1.25754,-1.08068,-1.98644,-1.13638,15.6967,23.5574,16.5502,1.42339,35.4351,1
0.357333,1.94372,0.799136,1.36388,1.03818,0.764414,0.988022,0.254755,0.747457,-0.143391,0.354275,-0.498251,-0.181178,-0.750835,-0.754392,-0.909564,-1.29613,-0.974256,-2.05271,-1.05048,15.091,22.0622,15.7954,1.39675,34.0904,1
0.842299,2.07186,1.01695,1.32611,0.980299,0.692082,0.804542,0.196782,0.517283,-0.244669,0.126082,-0.558888,-0.292707,-0.756349,-0.6885,-0.836827,-1.24125,-0.931645,-2.06499,-0.958449,15.521,19.2811,16.8564,1.14385,35.3219,1
1.09569,2.16823,1.06668,1.31804,0.92759,0.653876,0.700254,0.0619174,0.390657,-0.359431,0.0592278,-0.624215,-0.254003,-0.732131,-0.691452,-0.859276,-1.34336,-0.895218,-1.95129,-0.731798,16.8188,17.1717,21.337,0.804789,39.1981,1
1.21708,2.27308,1.0983,1.31426,0.904168,0.459695,0.639787,-0.148575,0.356761,-0.530825,0.0892758,-0.686616,-0.284286,-0.870166,-0.840983,-0.922054,-1.36013,-0.686135,-1.81998,-0.202664,18.4231,16.5038,25.8038,0.639586,43.8705,1
1.31579,2.24875,1.13705,0.978241,0.893633,0.0739096,0.633048,-0.494392,0.386772,-0.72601,0.0428303,-0.998899,-0.469726,-1.07604,-0.947711,-0.725295,-1.3711,-0.00650551,-1.6206,0.726241,19.5296,16.5502,27.6315,0.598963,46.8436,1
