11.7855,11.395,11.9495,12.0786,9.26038,6.96696,4.49106,2.67996,4.57987,4.79342,2
11.395,11.9495,12.0786,9.26038,6.96696,4.49106,2.67996,4.57987,4.79342,6.04354,2
11.9495,12.0786,9.26038,6.96696,4.49106,2.67996,4.57987,4.79342,6.04354,7.81373,2
12.0786,9.26038,6.96696,4.49106,2.67996,4.57987,4.79342,6.04354,7.81373,8.67008,3
9.26038,6.96696,4.49106,2.67996,4.57987,4.79342,6.04354,7.81373,8.67008,9.05287,3
6.96696,4.49106,2.67996,4.57987,4.79342,6.04354,7.81373,8.67008,9.05287,9.03234,3
4.49106,2.67996,4.57987,4.79342,6.04354,7.81373,8.67008,9.05287,9.03234,8.06244,3
2.67996,4.57987,4.79342,6.04354,7.81373,8.67008,9.05287,9.03234,8.06244,5.5898,3
4.57987,4.79342,6.04354,7.81373,8.67008,9.05287,9.03234,8.06244,5.5898,5.19044,4
4.79342,6.04354,7.81373,8.67008,9.05287,9.03234,8.06244,5.5898,5.19044,5.75428,4
6.04354,7.81373,8.67008,9.05287,9.03234,8.06244,5.5898,5.19044,5.75428,6.36141,4
7.81373,8.67008,9.05287,9.03234,8.06244,5.5898,5.19044,5.75428,6.36141,7.34161,2
8.67008,9.05287,9.03234,8.06244,5.5898,5.19044,5.75428,6.36141,7.34161,6.68707,2
9.05287,9.03234,8.06244,5.5898,5.19044,5.75428,6.36141,7.34161,6.68707,6.04624,0
9.03234,8.06244,5.5898,5.19044,5.75428,6.36141,7.34161,6.68707,6.04624,4.84807,0
8.06244,5.5898,5.19044,5.75428,6.36141,7.34161,6.68707,6.04624,4.84807,5.01233,0
5.5898,5.19044,5.75428,6.36141,7.34161,6.68707,6.04624,4.84807,5.01233,5.35685,0
5.19044,5.75428,6.36141,7.34161,6.68707,6.04624,4.84807,5.01233,5.35685,7.9666,0
5.75428,6.36141,7.34161,6.68707,6.04624,4.84807,5.01233,5.35685,7.9666,8.71845,0
6.36141,7.34161,6.68707,6.04624,4.84807,5.01233,5.35685,7.9666,8.71845,8.38951,3
7.34161,6.68707,6.04624,4.84807,5.01233,5.35685,7.9666,8.71845,8.38951,8.81578,3
6.68707,6.04624,4.84807,5.01233,5.35685,7.9666,8.71845,8.38951,8.81578,9.22904,3
6.04624,4.84807,5.01233,5.35685,7.9666,8.71845,8.38951,8.81578,9.22904,9.73823,3
4.84807,5.01233,5.35685,7.9666,8.71845,8.38951,8.81578,9.22904,9.73823,9.32564,3
5.01233,5.35685,7.9666,8.71845,8.38951,8.81578,9.22904,9.73823,9.32564,7.19464,4
5.35685,7.9666,8.71845,8.38951,8.81578,9.22904,9.73823,9.32564,7.19464,5.54737,4
7.9666,8.71845,8.38951,8.81578,9.22904,9.73823,9.32564,7.19464,5.54737,4.52895,4
8.71845,8.38951,8.81578,9.22904,9.73823,9.32564,7.19464,5.54737,4.52895,4.61464,4
8.38951,8.81578,9.22904,9.73823,9.32564,7.19464,5.54737,4.52895,4.61464,8.04077,2
8.81578,9.22904,9.73823,9.32564,7.19464,5.54737,4.52895,4.61464,8.04077,11.9693,2
9.22904,9.73823,9.32564,7.19464,5.54737,4.52895,4.61464,8.04077,11.9693,12.6544,2
9.73823,9.32564,7.19464,5.54737,4.52895,4.61464,8.04077,11.9693,12.6544,11.8814,3
9.32564,7.19464,5.54737,4.52895,4.61464,8.04077,11.9693,12.6544,11.8814,10.5727,3
7.19464,5.54737,4.52895,4.61464,8.04077,11.9693,12.6544,11.8814,10.5727,8.89051,3
5.54737,4.52895,4.61464,8.04077,11.9693,12.6544,11.8814,10.5727,8.89051,5.35369,4
4.52895,4.61464,8.04077,11.9693,12.6544,11.8814,10.5727,8.89051,5.35369,5.21569,4
4.61464,8.04077,11.9693,12.6544,11.8814,10.5727,8.89051,5.35369,5.21569,6.79454,4
8.04077,11.9693,12.6544,11.8814,10.5727,8.89051,5.35369,5.21569,6.79454,8.11948,2
11.9693,12.6544,11.8814,10.5727,8.89051,5.35369,5.21569,6.79454,8.11948,8.14151,2
12.6544,11.8814,10.5727,8.89051,5.35369,5.21569,6.79454,8.11948,8.14151,7.86831,2
11.8814,10.5727,8.89051,5.35369,5.21569,6.79454,8.11948,8.14151,7.86831,7.57247,2
10.5727,8.89051,5.35369,5.21569,6.79454,8.11948,8.14151,7.86831,7.57247,8.08232,3
8.89051,5.35369,5.21569,6.79454,8.11948,8.14151,7.86831,7.57247,8.08232,8.34885,3
5.35369,5.21569,6.79454,8.11948,8.14151,7.86831,7.57247,8.08232,8.34885,7.22837,3
5.21569,6.79454,8.11948,8.14151,7.86831,7.57247,8.08232,8.34885,7.22837,6.12572,4
6.79454,8.11948,8.14151,7.86831,7.57247,8.08232,8.34885,7.22837,6.12572,8.11324,4
8.11948,8.14151,7.86831,7.57247,8.08232,8.34885,7.22837,6.12572,8.11324,10.1922,3
8.14151,7.86831,7.57247,8.08232,8.34885,7.22837,6.12572,8.11324,10.1922,9.88919,3
7.86831,7.57247,8.08232,8.34885,7.22837,6.12572,8.11324,10.1922,9.88919,8.56262,3
7.57247,8.08232,8.34885,7.22837,6.12572,8.11324,10.1922,9.88919,8.56262,7.11671,3
8.08232,8.34885,7.22837,6.12572,8.11324,10.1922,9.88919,8.56262,7.11671,6.39993,4
8.34885,7.22837,6.12572,8.11324,10.1922,9.88919,8.56262,7.11671,6.39993,7.6096,4
7.22837,6.12572,8.11324,10.1922,9.88919,8.56262,7.11671,6.39993,7.6096,8.39273,4
6.12572,8.11324,10.1922,9.88919,8.56262,7.11671,6.39993,7.6096,8.39273,9.53119,2
8.11324,10.1922,9.88919,8.56262,7.11671,6.39993,7.6096,8.39273,9.53119,6.1502,2
10.1922,9.88919,8.56262,7.11671,6.39993,7.6096,8.39273,9.53119,6.1502,5.80076,2
9.88919,8.56262,7.11671,6.39993,7.6096,8.39273,9.53119,6.1502,5.80076,7.63405,3
8.56262,7.11671,6.39993,7.6096,8.39273,9.53119,6.1502,5.80076,7.63405,9.03909,3
7.11671,6.39993,7.6096,8.39273,9.53119,6.1502,5.80076,7.63405,9.03909,8.97553,3
6.39993,7.6096,8.39273,9.53119,6.1502,5.80076,7.63405,9.03909,8.97553,8.39482,3
7.6096,8.39273,9.53119,6.1502,5.80076,7.63405,9.03909,8.97553,8.39482,8.11396,3
8.39273,9.53119,6.1502,5.80076,7.63405,9.03909,8.97553,8.39482,8.11396,6.37864,3
9.53119,6.1502,5.80076,7.63405,9.03909,8.97553,8.39482,8.11396,6.37864,6.24123,4
6.1502,5.80076,7.63405,9.03909,8.97553,8.39482,8.11396,6.37864,6.24123,5.72523,4
5.80076,7.63405,9.03909,8.97553,8.39482,8.11396,6.37864,6.24123,5.72523,6.462,4
7.63405,9.03909,8.97553,8.39482,8.11396,6.37864,6.24123,5.72523,6.462,8.02491,2
9.03909,8.97553,8.39482,8.11396,6.37864,6.24123,5.72523,6.462,8.02491,7.19181,2
8.97553,8.39482,8.11396,6.37864,6.24123,5.72523,6.462,8.02491,7.19181,6.43902,3
8.39482,8.11396,6.37864,6.24123,5.72523,6.462,8.02491,7.19181,6.43902,5.66413,0
8.11396,6.37864,6.24123,5.72523,6.462,8.02491,7.19181,6.43902,5.66413,5.40758,0
6.37864,6.24123,5.72523,6.462,8.02491,7.19181,6.43902,5.66413,5.40758,5.95559,0
6.24123,5.72523,6.462,8.02491,7.19181,6.43902,5.66413,5.40758,5.95559,8.33509,0
5.72523,6.462,8.02491,7.19181,6.43902,5.66413,5.40758,5.95559,8.33509,8.66815,0
6.462,8.02491,7.19181,6.43902,5.66413,5.40758,5.95559,8.33509,8.66815,6.0594,3
8.02491,7.19181,6.43902,5.66413,5.40758,5.95559,8.33509,8.66815,6.0594,3.25567,0
7.19181,6.43902,5.66413,5.40758,5.95559,8.33509,8.66815,6.0594,3.25567,4.06389,0
6.43902,5.66413,5.40758,5.95559,8.33509,8.66815,6.0594,3.25567,4.06389,4.50251,0
5.66413,5.40758,5.95559,8.33509,8.66815,6.0594,3.25567,4.06389,4.50251,6.24538,0
5.40758,5.95559,8.33509,8.66815,6.0594,3.25567,4.06389,4.50251,6.24538,7.06954,0
5.95559,8.33509,8.66815,6.0594,3.25567,4.06389,4.50251,6.24538,7.06954,7.71476,0
8.33509,8.66815,6.0594,3.25567,4.06389,4.50251,6.24538,7.06954,7.71476,8.70608,3
8.66815,6.0594,3.25567,4.06389,4.50251,6.24538,7.06954,7.71476,8.70608,6.40361,3
6.0594,3.25567,4.06389,4.50251,6.24538,7.06954,7.71476,8.70608,6.40361,4.85642,0
3.25567,4.06389,4.50251,6.24538,7.06954,7.71476,8.70608,6.40361,4.85642,4.58125,0
4.06389,4.50251,6.24538,7.06954,7.71476,8.70608,6.40361,4.85642,4.58125,4.47887,0
4.50251,6.24538,7.06954,7.71476,8.70608,6.40361,4.85642,4.58125,4.47887,4.56456,0
6.24538,7.06954,7.71476,8.70608,6.40361,4.85642,4.58125,4.47887,4.56456,3.7985,0
7.06954,7.71476,8.70608,6.40361,4.85642,4.58125,4.47887,4.56456,3.7985,4.9964,0
7.71476,8.70608,6.40361,4.85642,4.58125,4.47887,4.56456,3.7985,4.9964,7.6034,0
8.70608,6.40361,4.85642,4.58125,4.47887,4.56456,3.7985,4.9964,7.6034,9.22087,0
6.40361,4.85642,4.58125,4.47887,4.56456,3.7985,4.9964,7.6034,9.22087,8.75117,3
4.85642,4.58125,4.47887,4.56456,3.7985,4.9964,7.6034,9.22087,8.75117,8.08512,3
4.58125,4.47887,4.56456,3.7985,4.9964,7.6034,9.22087,8.75117,8.08512,5.37139,3
4.47887,4.56456,3.7985,4.9964,7.6034,9.22087,8.75117,8.08512,5.37139,4.35145,0
4.56456,3.7985,4.9964,7.6034,9.22087,8.75117,8.08512,5.37139,4.35145,5.47212,0
3.7985,4.9964,7.6034,9.22087,8.75117,8.08512,5.37139,4.35145,5.47212,6.02597,0
4.9964,7.6034,9.22087,8.75117,8.08512,5.37139,4.35145,5.47212,6.02597,5.96613,0
7.6034,9.22087,8.75117,8.08512,5.37139,4.35145,5.47212,6.02597,5.96613,6.02308,0
9.22087,8.75117,8.08512,5.37139,4.35145,5.47212,6.02597,5.96613,6.02308,6.74509,0
8.75117,8.08512,5.37139,4.35145,5.47212,6.02597,5.96613,6.02308,6.74509,9.60857,3
8.08512,5.37139,4.35145,5.47212,6.02597,5.96613,6.02308,6.74509,9.60857,9.5838,3
5.37139,4.35145,5.47212,6.02597,5.96613,6.02308,6.74509,9.60857,9.5838,6.23875,3
4.35145,5.47212,6.02597,5.96613,6.02308,6.74509,9.60857,9.5838,6.23875,3.01445,0
5.47212,6.02597,5.96613,6.02308,6.74509,9.60857,9.5838,6.23875,3.01445,5.15091,0
6.02597,5.96613,6.02308,6.74509,9.60857,9.5838,6.23875,3.01445,5.15091,6.43102,0
5.96613,6.02308,6.74509,9.60857,9.5838,6.23875,3.01445,5.15091,6.43102,7.26117,0
6.02308,6.74509,9.60857,9.5838,6.23875,3.01445,5.15091,6.43102,7.26117,7.81157,0
6.74509,9.60857,9.5838,6.23875,3.01445,5.15091,6.43102,7.26117,7.81157,8.94806,3
9.60857,9.5838,6.23875,3.01445,5.15091,6.43102,7.26117,7.81157,8.94806,10.9873,3
9.5838,6.23875,3.01445,5.15091,6.43102,7.26117,7.81157,8.94806,10.9873,11.2423,3
6.23875,3.01445,5.15091,6.43102,7.26117,7.81157,8.94806,10.9873,11.2423,8.33264,3
3.01445,5.15091,6.43102,7.26117,7.81157,8.94806,10.9873,11.2423,8.33264,5.74796,3
5.15091,6.43102,7.26117,7.81157,8.94806,10.9873,11.2423,8.33264,5.74796,5.01239,4
6.43102,7.26117,7.81157,8.94806,10.9873,11.2423,8.33264,5.74796,5.01239,4.69376,4
7.26117,7.81157,8.94806,10.9873,11.2423,8.33264,5.74796,5.01239,4.69376,6.02183,4
7.81157,8.94806,10.9873,11.2423,8.33264,5.74796,5.01239,4.69376,6.02183,8.64964,2
8.94806,10.9873,11.2423,8.33264,5.74796,5.01239,4.69376,6.02183,8.64964,10.4047,2
10.9873,11.2423,8.33264,5.74796,5.01239,4.69376,6.02183,8.64964,10.4047,12.0039,2
11.2423,8.33264,5.74796,5.01239,4.69376,6.02183,8.64964,10.4047,12.0039,13.3068,3
8.33264,5.74796,5.01239,4.69376,6.02183,8.64964,10.4047,12.0039,13.3068,10.8066,3
5.74796,5.01239,4.69376,6.02183,8.64964,10.4047,12.0039,13.3068,10.8066,6.59665,3
5.01239,4.69376,6.02183,8.64964,10.4047,12.0039,13.3068,10.8066,6.59665,2.18347,4
4.69376,6.02183,8.64964,10.4047,12.0039,13.3068,10.8066,6.59665,2.18347,4.67704,4
6.02183,8.64964,10.4047,12.0039,13.3068,10.8066,6.59665,2.18347,4.67704,6.51497,4
8.64964,10.4047,12.0039,13.3068,10.8066,6.59665,2.18347,4.67704,6.51497,9.02867,2
10.4047,12.0039,13.3068,10.8066,6.59665,2.18347,4.67704,6.51497,9.02867,11.7267,2
12.0039,13.3068,10.8066,6.59665,2.18347,4.67704,6.51497,9.02867,11.7267,11.3676,2
13.3068,10.8066,6.59665,2.18347,4.67704,6.51497,9.02867,11.7267,11.3676,10.4885,3
10.8066,6.59665,2.18347,4.67704,6.51497,9.02867,11.7267,11.3676,10.4885,9.38284,3
6.59665,2.18347,4.67704,6.51497,9.02867,11.7267,11.3676,10.4885,9.38284,7.36949,3
2.18347,4.67704,6.51497,9.02867,11.7267,11.3676,10.4885,9.38284,7.36949,3.89772,4
4.67704,6.51497,9.02867,11.7267,11.3676,10.4885,9.38284,7.36949,3.89772,1.08317,4
6.51497,9.02867,11.7267,11.3676,10.4885,9.38284,7.36949,3.89772,1.08317,1.04026,4
9.02867,11.7267,11.3676,10.4885,9.38284,7.36949,3.89772,1.08317,1.04026,0.536832,0
11.7267,11.3676,10.4885,9.38284,7.36949,3.89772,1.08317,1.04026,0.536832,0.502693,0
11.3676,10.4885,9.38284,7.36949,3.89772,1.08317,1.04026,0.536832,0.502693,0.237247,0
10.4885,9.38284,7.36949,3.89772,1.08317,1.04026,0.536832,0.502693,0.237247,0.0990184,0
9.38284,7.36949,3.89772,1.08317,1.04026,0.536832,0.502693,0.237247,0.0990184,0.166227,1
7.36949,3.89772,1.08317,1.04026,0.536832,0.502693,0.237247,0.0990184,0.166227,0.0428883,1
3.89772,1.08317,1.04026,0.536832,0.502693,0.237247,0.0990184,0.166227,0.0428883,0.00778049,1
1.08317,1.04026,0.536832,0.502693,0.237247,0.0990184,0.166227,0.0428883,0.00778049,0.075082,1
1.04026,0.536832,0.502693,0.237247,0.0990184,0.166227,0.0428883,0.00778049,0.075082,0.00780679,1
0.536832,0.502693,0.237247,0.0990184,0.166227,0.0428883,0.00778049,0.075082,0.00780679,0.017835,1
0.502693,0.237247,0.0990184,0.166227,0.0428883,0.00778049,0.075082,0.00780679,0.017835,0.0125305,1
0.237247,0.0990184,0.166227,0.0428883,0.00778049,0.075082,0.00780679,0.017835,0.0125305,0.0268989,1
0.0990184,0.166227,0.0428883,0.00778049,0.075082,0.00780679,0.017835,0.0125305,0.0268989,0.00438756,1
0.166227,0.0428883,0.00778049,0.075082,0.00780679,0.017835,0.0125305,0.0268989,0.00438756,0.00973339,1
0.0428883,0.00778049,0.075082,0.00780679,0.017835,0.0125305,0.0268989,0.00438756,0.00973339,0.00571578,1
0.00778049,0.075082,0.00780679,0.017835,0.0125305,0.0268989,0.00438756,0.00973339,0.00571578,0.0269047,1
0.075082,0.00780679,0.017835,0.0125305,0.0268989,0.00438756,0.00973339,0.00571578,0.0269047,0.0303025,1
0.00780679,0.017835,0.0125305,0.0268989,0.00438756,0.00973339,0.00571578,0.0269047,0.0303025,0.0104036,1
0.017835,0.0125305,0.0268989,0.00438756,0.00973339,0.00571578,0.0269047,0.0303025,0.0104036,0.0268605,1
0.0125305,0.0268989,0.00438756,0.00973339,0.00571578,0.0269047,0.0303025,0.0104036,0.0268605,0.0187956,1
0.0268989,0.00438756,0.00973339,0.00571578,0.0269047,0.0303025,0.0104036,0.0268605,0.0187956,0.0398111,1
0.00438756,0.00973339,0.00571578,0.0269047,0.0303025,0.0104036,0.0268605,0.0187956,0.0398111,0.195321,1
0.00973339,0.00571578,0.0269047,0.0303025,0.0104036,0.0268605,0.0187956,0.0398111,0.195321,0.277269,1
0.00571578,0.0269047,0.0303025,0.0104036,0.0268605,0.0187956,0.0398111,0.195321,0.277269,0.373726,1
0.0269047,0.0303025,0.0104036,0.0268605,0.0187956,0.0398111,0.195321,0.277269,0.373726,0.320162,1
0.0303025,0.0104036,0.0268605,0.0187956,0.0398111,0.195321,0.277269,0.373726,0.320162,0.0720925,1
0.0104036,0.0268605,0.0187956,0.0398111,0.195321,0.277269,0.373726,0.320162,0.0720925,0.0413004,1
0.0268605,0.0187956,0.0398111,0.195321,0.277269,0.373726,0.320162,0.0720925,0.0413004,0.0572603,1
0.0187956,0.0398111,0.195321,0.277269,0.373726,0.320162,0.0720925,0.0413004,0.0572603,0.124192,1
0.0398111,0.195321,0.277269,0.373726,0.320162,0.0720925,0.0413004,0.0572603,0.124192,0.157532,1
0.195321,0.277269,0.373726,0.320162,0.0720925,0.0413004,0.0572603,0.124192,0.157532,0.216054,1
0.277269,0.373726,0.320162,0.0720925,0.0413004,0.0572603,0.124192,0.157532,0.216054,0.160677,1
0.373726,0.320162,0.0720925,0.0413004,0.0572603,0.124192,0.157532,0.216054,0.160677,0.187806,1
0.320162,0.0720925,0.0413004,0.0572603,0.124192,0.157532,0.216054,0.160677,0.187806,0.071063,1
0.0720925,0.0413004,0.0572603,0.124192,0.157532,0.216054,0.160677,0.187806,0.071063,0.0385437,1
0.0413004,0.0572603,0.124192,0.157532,0.216054,0.160677,0.187806,0.071063,0.0385437,0.0775918,1
0.0572603,0.124192,0.157532,0.216054,0.160677,0.187806,0.071063,0.0385437,0.0775918,0.110046,1
0.124192,0.157532,0.216054,0.160677,0.187806,0.071063,0.0385437,0.0775918,0.110046,0.0192517,1
0.157532,0.216054,0.160677,0.187806,0.071063,0.0385437,0.0775918,0.110046,0.0192517,0.0213501,1
0.216054,0.160677,0.187806,0.071063,0.0385437,0.0775918,0.110046,0.0192517,0.0213501,0.0744732,1
0.160677,0.187806,0.071063,0.0385437,0.0775918,0.110046,0.0192517,0.0213501,0.0744732,0.0717315,1
0.187806,0.071063,0.0385437,0.0775918,0.110046,0.0192517,0.0213501,0.0744732,0.0717315,0.0376413,1
0.071063,0.0385437,0.0775918,0.110046,0.0192517,0.0213501,0.0744732,0.0717315,0.0376413,0.0629802,1
0.0385437,0.0775918,0.110046,0.0192517,0.0213501,0.0744732,0.0717315,0.0376413,0.0629802,0.0503218,1
0.0775918,0.110046,0.0192517,0.0213501,0.0744732,0.0717315,0.0376413,0.0629802,0.0503218,0.0214964,1
0.110046,0.0192517,0.0213501,0.0744732,0.0717315,0.0376413,0.0629802,0.0503218,0.0214964,0.0671074,1
0.0192517,0.0213501,0.0744732,0.0717315,0.0376413,0.0629802,0.0503218,0.0214964,0.0671074,0.220152,1
0.0213501,0.0744732,0.0717315,0.0376413,0.0629802,0.0503218,0.0214964,0.0671074,0.220152,0.287059,1
0.0744732,0.0717315,0.0376413,0.0629802,0.0503218,0.0214964,0.0671074,0.220152,0.287059,0.0286104,1
0.0717315,0.0376413,0.0629802,0.0503218,0.0214964,0.0671074,0.220152,0.287059,0.0286104,0.0819021,1
0.0376413,0.0629802,0.0503218,0.0214964,0.0671074,0.220152,0.287059,0.0286104,0.0819021,0.109017,1
0.0629802,0.0503218,0.0214964,0.0671074,0.220152,0.287059,0.0286104,0.0819021,0.109017,0.0912224,1
0.0503218,0.0214964,0.0671074,0.220152,0.287059,0.0286104,0.0819021,0.109017,0.0912224,0.0618842,1
0.0214964,0.0671074,0.220152,0.287059,0.0286104,0.0819021,0.109017,0.0912224,0.0618842,0.0408586,1
0.0671074,0.220152,0.287059,0.0286104,0.0819021,0.109017,0.0912224,0.0618842,0.0408586,0.00101823,1
0.220152,0.287059,0.0286104,0.0819021,0.109017,0.0912224,0.0618842,0.0408586,0.00101823,0.0339339,1
0.287059,0.0286104,0.0819021,0.109017,0.0912224,0.0618842,0.0408586,0.00101823,0.0339339,0.0696261,1
0.0286104,0.0819021,0.109017,0.0912224,0.0618842,0.0408586,0.00101823,0.0339339,0.0696261,0.0230048,1
0.0819021,0.109017,0.0912224,0.0618842,0.0408586,0.00101823,0.0339339,0.0696261,0.0230048,0.118278,1
0.109017,0.0912224,0.0618842,0.0408586,0.00101823,0.0339339,0.0696261,0.0230048,0.118278,0.0349086,1
0.0912224,0.0618842,0.0408586,0.00101823,0.0339339,0.0696261,0.0230048,0.118278,0.0349086,0.022508,1
0.0618842,0.0408586,0.00101823,0.0339339,0.0696261,0.0230048,0.118278,0.0349086,0.022508,0.0106412,1
0.0408586,0.00101823,0.0339339,0.0696261,0.0230048,0.118278,0.0349086,0.022508,0.0106412,0.0451208,1
0.00101823,0.0339339,0.0696261,0.0230048,0.118278,0.0349086,0.022508,0.0106412,0.0451208,0.0688565,1
0.0339339,0.0696261,0.0230048,0.118278,0.0349086,0.022508,0.0106412,0.0451208,0.0688565,0.00260116,1
0.0696261,0.0230048,0.118278,0.0349086,0.022508,0.0106412,0.0451208,0.0688565,0.00260116,0.077985,1
0.0230048,0.118278,0.0349086,0.022508,0.0106412,0.0451208,0.0688565,0.00260116,0.077985,0.0235641,1
0.118278,0.0349086,0.022508,0.0106412,0.0451208,0.0688565,0.00260116,0.077985,0.0235641,0.0842463,1
0.0349086,0.022508,0.0106412,0.0451208,0.0688565,0.00260116,0.077985,0.0235641,0.0842463,0.00409277,1
0.022508,0.0106412,0.0451208,0.0688565,0.00260116,0.077985,0.0235641,0.0842463,0.00409277,0.0461713,1
0.0106412,0.0451208,0.0688565,0.00260116,0.077985,0.0235641,0.0842463,0.00409277,0.0461713,0.067431,1
0.0451208,0.0688565,0.00260116,0.077985,0.0235641,0.0842463,0.00409277,0.0461713,0.067431,0.040387,1
0.0688565,0.00260116,0.077985,0.0235641,0.0842463,0.00409277,0.0461713,0.067431,0.040387,0.0945542,1
0.00260116,0.077985,0.0235641,0.0842463,0.00409277,0.0461713,0.067431,0.040387,0.0945542,0.0627958,1
0.077985,0.0235641,0.0842463,0.00409277,0.0461713,0.067431,0.040387,0.0945542,0.0627958,0.0193926,1
0.0235641,0.0842463,0.00409277,0.0461713,0.067431,0.040387,0.0945542,0.0627958,0.0193926,0.0837242,1
0.0842463,0.00409277,0.0461713,0.067431,0.040387,0.0945542,0.0627958,0.0193926,0.0837242,0.0135391,1
0.00409277,0.0461713,0.067431,0.040387,0.0945542,0.0627958,0.0193926,0.0837242,0.0135391,0.0237541,1
0.0461713,0.067431,0.040387,0.0945542,0.0627958,0.0193926,0.0837242,0.0135391,0.0237541,0.00554463,1
0.067431,0.040387,0.0945542,0.0627958,0.0193926,0.0837242,0.0135391,0.0237541,0.00554463,0.00848476,1
0.040387,0.0945542,0.0627958,0.0193926,0.0837242,0.0135391,0.0237541,0.00554463,0.00848476,0.014694,1
0.0945542,0.0627958,0.0193926,0.0837242,0.0135391,0.0237541,0.00554463,0.00848476,0.014694,0.00838297,1
0.0627958,0.0193926,0.0837242,0.0135391,0.0237541,0.00554463,0.00848476,0.014694,0.00838297,0.0869152,1
0.0193926,0.0837242,0.0135391,0.0237541,0.00554463,0.00848476,0.014694,0.00838297,0.0869152,0.0290775,1
0.0837242,0.0135391,0.0237541,0.00554463,0.00848476,0.014694,0.00838297,0.0869152,0.0290775,0.0688813,1
0.0135391,0.0237541,0.00554463,0.00848476,0.014694,0.00838297,0.0869152,0.0290775,0.0688813,0.0807399,1
0.0237541,0.00554463,0.00848476,0.014694,0.00838297,0.0869152,0.0290775,0.0688813,0.0807399,0.0656228,1
0.00554463,0.00848476,0.014694,0.00838297,0.0869152,0.0290775,0.0688813,0.0807399,0.0656228,0.0747485,1
0.00848476,0.014694,0.00838297,0.0869152,0.0290775,0.0688813,0.0807399,0.0656228,0.0747485,0.0371554,1
0.014694,0.00838297,0.0869152,0.0290775,0.0688813,0.0807399,0.0656228,0.0747485,0.0371554,0.0160241,1
0.00838297,0.0869152,0.0290775,0.0688813,0.0807399,0.0656228,0.0747485,0.0371554,0.0160241,0.021128,1
0.0869152,0.0290775,0.0688813,0.0807399,0.0656228,0.0747485,0.0371554,0.0160241,0.021128,0.0172338,1
0.0290775,0.0688813,0.0807399,0.0656228,0.0747485,0.0371554,0.0160241,0.021128,0.0172338,0.0306383,1
0.0688813,0.0807399,0.0656228,0.0747485,0.0371554,0.0160241,0.021128,0.0172338,0.0306383,0.0260785,1
0.0807399,0.0656228,0.0747485,0.0371554,0.0160241,0.021128,0.0172338,0.0306383,0.0260785,0.00961052,1
0.0656228,0.0747485,0.0371554,0.0160241,0.021128,0.0172338,0.0306383,0.0260785,0.00961052,0.0187402,1
0.0747485,0.0371554,0.0160241,0.021128,0.0172338,0.0306383,0.0260785,0.00961052,0.0187402,0.00325799,1
0.0371554,0.0160241,0.021128,0.0172338,0.0306383,0.0260785,0.00961052,0.0187402,0.00325799,0.00683825,1
0.0160241,0.021128,0.0172338,0.0306383,0.0260785,0.00961052,0.0187402,0.00325799,0.00683825,0.00106768,1
0.021128,0.0172338,0.0306383,0.0260785,0.00961052,0.0187402,0.00325799,0.00683825,0.00106768,0.00250207,1
