23.7724,7.32279,10.924,12.431,12.0078,10.4261,7.71811,5.5277,3.86464,3.91867,0
21.1078,10.924,12.431,12.0078,10.4261,7.71811,5.5277,3.86464,3.91867,5.42701,0
17.4573,12.431,12.0078,10.4261,7.71811,5.5277,3.86464,3.91867,5.42701,9.40791,0
14.5019,12.0078,10.4261,7.71811,5.5277,3.86464,3.91867,5.42701,9.40791,9.947,0
13.817,10.4261,7.71811,5.5277,3.86464,3.91867,5.42701,9.40791,9.947,10.6571,0
15.7575,7.71811,5.5277,3.86464,3.91867,5.42701,9.40791,9.947,10.6571,11.275,0
17.6929,5.5277,3.86464,3.91867,5.42701,9.40791,9.947,10.6571,11.275,6.93424,0
18.5087,3.86464,3.91867,5.42701,9.40791,9.947,10.6571,11.275,6.93424,6.75056,0
18.0923,3.91867,5.42701,9.40791,9.947,10.6571,11.275,6.93424,6.75056,8.73565,0
16.9136,5.42701,9.40791,9.947,10.6571,11.275,6.93424,6.75056,8.73565,7.89587,0
15.5299,9.40791,9.947,10.6571,11.275,6.93424,6.75056,8.73565,7.89587,7.4641,0
14.5381,9.947,10.6571,11.275,6.93424,6.75056,8.73565,7.89587,7.4641,5.55129,0
14.4644,10.6571,11.275,6.93424,6.75056,8.73565,7.89587,7.4641,5.55129,4.63595,0
14.8062,11.275,6.93424,6.75056,8.73565,7.89587,7.4641,5.55129,4.63595,3.7186,0
14.6009,6.93424,6.75056,8.73565,7.89587,7.4641,5.55129,4.63595,3.7186,5.00257,0
13.2021,6.75056,8.73565,7.89587,7.4641,5.55129,4.63595,3.7186,5.00257,12.2584,0
12.8368,8.73565,7.89587,7.4641,5.55129,4.63595,3.7186,5.00257,12.2584,14.7022,0
15.0878,7.89587,7.4641,5.55129,4.63595,3.7186,5.00257,12.2584,14.7022,12.6296,0
18.8298,7.4641,5.55129,4.63595,3.7186,5.00257,12.2584,14.7022,12.6296,9.46753,0
22.1659,5.55129,4.63595,3.7186,5.00257,12.2584,14.7022,12.6296,9.46753,6.27372,0
24.1402,4.63595,3.7186,5.00257,12.2584,14.7022,12.6296,9.46753,6.27372,5.13313,0
24.4233,3.7186,5.00257,12.2584,14.7022,12.6296,9.46753,6.27372,5.13313,4.65332,0
22.8455,5.00257,12.2584,14.7022,12.6296,9.46753,6.27372,5.13313,4.65332,5.62583,0
19.5053,12.2584,14.7022,12.6296,9.46753,6.27372,5.13313,4.65332,5.62583,6.22402,0
15.3474,14.7022,12.6296,9.46753,6.27372,5.13313,4.65332,5.62583,6.22402,8.28834,0
13.4258,12.6296,9.46753,6.27372,5.13313,4.65332,5.62583,6.22402,8.28834,10.6569,0
15.5131,9.46753,6.27372,5.13313,4.65332,5.62583,6.22402,8.28834,10.6569,12.4685,0
19.5727,6.27372,5.13313,4.65332,5.62583,6.22402,8.28834,10.6569,12.4685,12.4651,0
22.8026,5.13313,4.65332,5.62583,6.22402,8.28834,10.6569,12.4685,12.4651,7.58955,0
24.0466,4.65332,5.62583,6.22402,8.28834,10.6569,12.4685,12.4651,7.58955,4.01647,0
23.4498,5.62583,6.22402,8.28834,10.6569,12.4685,12.4651,7.58955,4.01647,4.68036,0
21.3216,6.22402,8.28834,10.6569,12.4685,12.4651,7.58955,4.01647,4.68036,6.18165,0
18.3093,8.28834,10.6569,12.4685,12.4651,7.58955,4.01647,4.68036,6.18165,8.74167,0
15.5364,10.6569,12.4685,12.4651,7.58955,4.01647,4.68036,6.18165,8.74167,11.3222,0
14.9915,12.4685,12.4651,7.58955,4.01647,4.68036,6.18165,8.74167,11.3222,11.6598,0
16.4041,12.4651,7.58955,4.01647,4.68036,6.18165,8.74167,11.3222,11.6598,6.93808,0
17.8679,7.58955,4.01647,4.68036,6.18165,8.74167,11.3222,11.6598,6.93808,6.97058,0
18.1924,4.01647,4.68036,6.18165,8.74167,11.3222,11.6598,6.93808,6.97058,7.70715,0
17.2539,4.68036,6.18165,8.74167,11.3222,11.6598,6.93808,6.97058,7.70715,8.01004,0
15.9986,6.18165,8.74167,11.3222,11.6598,6.93808,6.97058,7.70715,8.01004,9.49241,0
15.8489,8.74167,11.3222,11.6598,6.93808,6.97058,7.70715,8.01004,9.49241,11.8282,0
17.9148,11.3222,11.6598,6.93808,6.97058,7.70715,8.01004,9.49241,11.8282,12.7213,0
21.1268,11.6598,6.93808,6.97058,7.70715,8.01004,9.49241,11.8282,12.7213,9.32075,0
24.2856,6.93808,6.97058,7.70715,8.01004,9.49241,11.8282,12.7213,9.32075,8.2454,0
25.4516,6.97058,7.70715,8.01004,9.49241,11.8282,12.7213,9.32075,8.2454,3.93159,0
24.4754,7.70715,8.01004,9.49241,11.8282,12.7213,9.32075,8.2454,3.93159,4.42121,0
21.9859,8.01004,9.49241,11.8282,12.7213,9.32075,8.2454,3.93159,4.42121,8.3257,0
18.9574,9.49241,11.8282,12.7213,9.32075,8.2454,3.93159,4.42121,8.3257,13.4513,0
17.1635,11.8282,12.7213,9.32075,8.2454,3.93159,4.42121,8.3257,13.4513,13.7883,0
17.8191,12.7213,9.32075,8.2454,3.93159,4.42121,8.3257,13.4513,13.7883,10.6428,0
20.5185,9.32075,8.2454,3.93159,4.42121,8.3257,13.4513,13.7883,10.6428,9.14772,0
